img,Bmean,Gmean,Rmean,Bstd,Gstd,Rstd,crc,ira,irb,irc,ird,c_bb,c_bg,c_br,c_gg,c_gr,c_rr,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocr2,class
ISIC_0033158,108.2145,109.8377,168.7379,11.439,11.2187,18.9383,0.290763945,0.025379878,3.939730374,3.846991498,213.4320417,406.2857911,482.5593788,384.7029502,870.38156,828.7897995,1150.092106,0.808296661,0.543980042,0.596017388,0.802041065,0.613420836,0.73216923,VASC
ISIC_0033608,133.8463,116.3799,166.2267,14.1794,14.7219,20.4192,0.356400103,0.025648684,4.281391937,3.593859138,146.453039,1213.180272,1077.546737,1555.696698,1036.463463,1524.777571,2374.142708,0.885027233,0.739304701,0.665203814,0.677493073,0.554438764,0.470353665,VASC
ISIC_0031706,151.5701,129.652,213.3408,10.2273,14.1201,11.0586,0.373867244,0.035587725,4.605371214,1.22178928,42.97804761,254.2300604,413.6109513,330.3481571,817.7274415,630.7053903,562.7236723,0.916122425,0.738252568,0.85653033,0.839874869,0.607479777,0.815195727,VASC
ISIC_0027665,150.354,123.9503,234.9126,13.0915,17.6843,5.9848,0.327566108,0.04298588,4.100033701,3.234143611,95.93682099,612.1376415,873.2470492,256.3137985,1286.377088,357.47447,135.9980999,0.749557582,0.469302798,0.94150141,0.781684927,0.60836599,0.94972835,VASC
ISIC_0032839,154.1957,134.7182,204.5103,16.5542,17.5009,8.2702,0.347503731,0.029821367,4.802722047,1.066682198,45.86233815,995.2677512,1248.808728,355.1013499,1653.910619,460.3457433,193.7565972,0.848653317,0.567096646,0.916245405,0.613880381,0.352299853,0.874517719,VASC
ISIC_0032867,118.9421,136.5431,204.0162,13.491,15.5886,12.2505,0.344557936,0.047340916,3.484912174,3.723005931,114.1255207,737.7833371,1064.999538,861.709515,1839.658583,1588.2535,1696.959209,0.754584219,0.459424183,0.559452757,0.775608661,0.657226661,0.788513435,VASC
ISIC_0033844,143.4204,135.4564,181.4247,13.2145,15.8385,16.7439,0.390424326,0.038481013,4.592297611,1.225616181,38.34983116,795.8454114,990.888218,1015.965584,1272.497072,1304.660004,1446.010627,0.790866408,0.684070605,0.709160532,0.664927173,0.531624362,0.632394805,VASC
ISIC_0026693,165.6946,119.3398,180.3886,11.4692,12.4531,5.1922,0.304862327,0.044879003,4.741796263,2.841097177,72.53555304,439.2897156,518.0987339,111.9931068,793.1386728,184.3559271,60.41708644,0.894448061,0.634341654,0.941174184,0.889831395,0.686342431,0.942684146,VASC
ISIC_0029486,162.168,145.6349,216.2055,13.8185,13.0065,8.8755,0.191684923,0.033602151,5.182359331,5.09218942,186.4871372,609.7011308,553.1325861,384.3986759,617.835877,455.7163653,408.5905042,0.859723874,0.74597943,0.82738215,0.892602785,0.81186991,0.894172625,VASC
ISIC_0033230,167.7034,141.305,218.2472,18.4278,15.9893,18.234,0.153458405,0.053424466,4.709767978,21.31997163,266.4256607,658.0700517,555.4927095,377.6826546,568.3604654,492.0070652,975.0444419,0.899548108,0.835663205,0.740713412,0.94958455,0.892088947,0.900766849,VASC
ISIC_0028406,123.5162,104.7478,199.1799,7.7064,10.0654,4.236,0.443826923,0.054421769,4.173510655,0.916706478,22.4386027,224.23108,406.4465654,134.351407,836.8670907,268.5337949,97.21799756,0.838925541,0.472011374,0.931636203,0.792700572,0.536469765,0.922232704,VASC
ISIC_0027256,176.1404,128.6405,195.7598,8.5734,13.1645,3.2696,0.401832265,0.022199448,4.169770346,1.505988162,89.59590644,264.3557156,389.8148169,102.1596835,623.9614257,166.7869322,54.98004783,0.928181058,0.75088651,0.949070103,0.852687829,0.646120826,0.938358455,VASC
ISIC_0025873,139.0837,133.332,185.8854,13.094,13.4419,6.117,0.393352662,0.03291818,4.583433129,0.92473067,35.52951262,879.8722826,971.6095954,417.6107488,1093.591615,463.8468519,207.4411425,0.724319257,0.650657263,0.909417708,0.618693601,0.552957137,0.865322003,VASC
ISIC_0032932,166.0639,143.9642,219.7953,17.3672,20.1374,7.4691,0.319951961,0.026961465,5.006422926,1.188480494,55.79449598,849.4401935,1147.305936,244.6116844,1644.780614,342.2985148,127.9105566,0.903900885,0.684394898,0.936765365,0.697328818,0.436013788,0.910024829,VASC
ISIC_0027563,148.4547,113.7829,172.6236,8.5104,10.5641,9.5423,0.308898278,0.03939984,4.633443143,2.749294198,82.94298428,305.274851,379.7362526,344.4122061,538.4604852,479.2419354,475.2814185,0.893759922,0.780479515,0.826642771,0.867437785,0.723270669,0.835680117,VASC
ISIC_0028431,138.8362,126.6431,189.5058,11.7451,13.9115,10.7734,0.389873776,0.043534533,4.435991674,1.266447692,37.04823971,385.1132912,533.2435639,463.1253976,1078.875169,654.5311582,651.6729879,0.858391637,0.538786185,0.856159617,0.80335087,0.553350941,0.837568271,VASC
ISIC_0025924,111.7596,108.4992,152.7751,10.7661,16.5226,10.5835,0.412856099,0.031623932,3.958881259,2.577024004,95.81098643,1155.602938,1255.226315,1460.089007,1581.773173,1601.454027,2004.804446,0.880044199,0.474489628,0.81909438,0.677524258,0.437410484,0.688963704,VASC
ISIC_0024669,150.0036,150.5552,197.3471,11.1133,10.0724,3.8504,0.218729016,0.048254329,3.75942798,7.395732702,209.8604347,1118.618355,1212.307643,256.7851263,1500.417436,334.0996717,91.4784671,0.695983974,0.552329933,0.931803026,0.846451623,0.776088057,0.950741401,VASC
ISIC_0033458,129.5541,123.8872,186.1286,18.5024,18.4464,20.754,0.325862698,0.041356053,4.236363636,2.571817769,83.10588033,2295.950638,2155.385665,2809.268124,2198.373059,2741.003184,4326.618197,0.451768663,0.394505603,0.330584473,0.567292848,0.526059143,0.578471203,VASC
ISIC_0026092,158.8788,147.1186,187.5395,20.3022,16.4125,16.8034,0.217411853,0.034103034,4.969900796,4.387073372,159.8104423,753.3910037,681.8942197,358.3163806,1279.919687,873.8302463,707.1400735,1.043955209,0.755476497,0.886994582,0.961767556,0.780928473,0.846694511,VASC
ISIC_0024867,105.8015,86.5638,189.6145,7.1399,11.1528,4.5594,0.391233718,0.038493492,4.045494226,2.57689129,80.21878935,164.6412301,300.3838488,141.0050722,654.6412862,283.6849909,149.8896669,0.795509457,0.38603577,0.875273,0.844934007,0.539151698,0.92172515,VASC
ISIC_0028714,130.0255,113.6216,161.1439,10.1865,13.1452,10.6095,0.293539651,0.055281766,4.5834939,2.687397832,62.41494437,287.5531636,414.8106689,351.7573044,892.5154244,845.8545667,865.6267232,0.838395461,0.485495038,0.618210096,0.892479435,0.697661106,0.797806027,VASC
ISIC_0030722,177.5006,151.3001,199.2552,13.4844,13.917,5.8547,0.307087078,0.021503918,4.366383821,3.674479965,199.0589835,462.2776497,531.0683599,92.82425747,921.473684,123.6731546,45.53141608,0.98464729,0.842304773,0.994596681,0.99708509,0.815085245,0.979029253,VASC
ISIC_0031276,123.6322,103.5663,189.8333,8.6131,11.0327,5.9176,0.402433044,0.038531063,4.141069659,1.561459101,53.55938875,303.2594007,497.9140501,214.9205131,903.0169671,369.0270516,197.8427129,0.843997467,0.475804866,0.927759587,0.751307028,0.46583654,0.895587916,VASC
ISIC_0026467,156.9428,125.9308,233.0508,11.9278,14.8769,6.7197,0.35796961,0.045449193,4.018871473,2.455961847,72.86285864,498.9902941,663.5203621,200.3671956,932.6586876,242.1098937,141.7838679,0.843240629,0.688713734,0.995731695,0.819507709,0.681277631,0.970805705,VASC
ISIC_0033031,121.5879,117.6146,176.0983,15.8828,15.6257,19.911,0.298254466,0.029366591,4.282906534,2.766521937,131.398608,1851.450424,1701.206874,2300.197289,1785.481111,2264.927527,3893.667741,0.482766613,0.424582401,0.342832243,0.622749444,0.535529504,0.562833375,VASC
ISIC_0032614,152.0948,125.8424,182.7956,11.1911,12.5138,7.8446,0.246306063,0.040215668,3.84298891,5.183808594,189.4808741,390.3663723,455.245643,265.5954923,781.9470252,461.3778788,300.2701617,0.851879237,0.661546866,0.845017933,0.931712613,0.766559351,0.888542701,VASC
ISIC_0025612,101.6645,77.9826,191.4607,5.8918,8.6734,4.3875,0.374983072,0.048969072,4.394377064,1.704021173,43.49286211,102.9768606,202.656055,77.61421501,561.8367069,186.31923,75.8896172,0.919572584,0.459900089,0.955204168,0.861292489,0.45337744,0.93584545,VASC
ISIC_0029742,111.3686,94.7805,191.4172,6.5259,10.6123,5.8564,0.451823501,0.02938527,4.028049092,1.339677796,58.6146708,172.533445,323.9785423,136.5324763,751.7268997,291.4718257,130.4758744,0.874678093,0.400702074,0.939020299,0.816406164,0.419422162,0.91123829,VASC
ISIC_0031950,142.9533,133.5899,194.1959,15.9147,14.0315,13.3616,0.376377867,0.046219832,4.560495239,1.318952398,35.51548795,1727.404808,1751.060192,2398.055167,1903.624214,2541.439836,3731.268332,0.610474863,0.479745825,0.475577687,0.577879359,0.472118101,0.549140292,VASC
ISIC_0030770,143.431,135.5165,178.8089,10.9073,14.4158,8.7959,0.346911061,0.071835804,4.616282824,1.530058639,27.17875251,227.9684215,362.719584,234.8632027,740.2841749,493.0816322,345.4695191,0.82641449,0.521305032,0.749503477,0.877498456,0.792431719,0.899450994,VASC
ISIC_0030104,118.418,94.3624,188.9947,9.0042,10.8304,6.0893,0.353515549,0.033708584,4.589554677,1.680257516,61.54480179,271.8166646,426.5505846,221.3100671,795.5823083,375.2938122,227.6973807,0.801044813,0.41187782,0.858493287,0.758466891,0.44717094,0.883935369,VASC
ISIC_0031090,147.9838,110.9908,139.6282,11.2364,11.2108,22.3565,0.326643495,0.016432353,3.997856936,3.714045079,281.8864994,1034.457658,766.2676541,456.1084445,600.204387,370.9635527,507.0254391,0.850229132,0.790115384,0.864687236,0.714050047,0.66051414,0.827941672,VASC
ISIC_0024475,121.243,99.3809,185.8428,7.2062,9.2977,6.3127,0.257127283,0.045566607,4.856499162,3.051548794,85.17702978,160.3179672,223.4502171,116.3004471,627.0334898,124.6705304,135.6938066,0.937007715,0.566767539,0.981142618,0.924113204,0.678566809,0.975947379,VASC
ISIC_0031955,128.4056,98.8074,185.9906,5.9841,9.1782,5.0204,0.199100215,0.046181412,4.953699355,7.914781483,169.602677,119.4801333,169.3753624,100.6934498,324.2945071,178.6745341,110.4356801,0.933768703,0.789195133,0.950493012,0.932893816,0.827997211,0.952887475,VASC
ISIC_0032076,162.9362,136.3318,157.0391,19.7701,16.7877,14.951,0.322623598,0.045693446,4.520164235,3.448370808,81.56819522,1413.545976,1537.957517,1394.99362,1892.811892,1762.400909,1813.966935,0.943229472,0.683588951,0.610353445,0.71531253,0.476004518,0.559148833,VASC
ISIC_0027983,185.901,146.9689,202.5448,13.0713,12.159,5.9195,0.255433798,0.080083475,4.022447742,6.049895532,91.68437261,502.978586,677.2974196,208.8641427,1115.549191,355.5325219,140.648076,0.839326689,0.577362797,0.91319021,0.911290948,0.774770759,0.938243337,VASC
ISIC_0025452,142.9513,115.8099,210.9842,8.8428,14.3875,4.526,0.372563526,0.044126141,4.288887314,1.750308165,51.62786363,370.4458256,631.189685,214.7382046,1110.777995,369.7254826,136.643425,0.821895729,0.508115424,0.917933917,0.779303521,0.534110537,0.916512329,VASC
ISIC_0024370,124.4234,97.083,185.7927,8.1412,13.0367,9.3048,0.375915681,0.021780801,4.267900365,1.825929985,107.6973082,240.7582947,334.2314534,190.3381592,605.3265422,361.8269221,279.3876722,1.104883997,1.009175743,0.935184022,0.904728807,0.660636472,0.876796652,VASC
ISIC_0033591,112.9196,99.0881,153.401,11.7593,12.5999,14.0611,0.239313342,0.036908223,4.844925234,4.862973024,147.0243139,1456.280035,1312.891303,1879.307802,1275.387199,1792.437946,2810.542568,0.386492791,0.318250403,0.274413807,0.70556826,0.616099779,0.654501678,VASC
ISIC_0032557,164.3539,145.9018,168.8875,19.3843,16.4054,19.7785,0.178773134,0.039603518,5.522863023,11.47833631,216.8646319,1147.42795,1150.69019,1138.779073,1308.580939,1385.806984,1722.591364,0.872905887,0.842611993,0.789173354,0.879582116,0.803501856,0.770718235,VASC
ISIC_0033092,171.5179,145.6048,161.6513,19.2269,17.8955,18.2074,0.147754131,0.037847766,6.15464901,15.35812936,260.5243249,1280.349816,1205.184192,1143.645517,1238.075663,1185.938317,1364.074386,0.859884016,0.875867315,0.818982607,0.913859824,0.864254991,0.821652508,VASC
ISIC_0032715,132.255,120.7551,191.212,8.5295,10.9544,3.5391,0.404325083,0.042206675,4.238855003,1.382906349,42.71197153,435.1503549,570.8748488,134.2031421,771.1572359,174.8219988,50.99111675,0.785470065,0.623836813,0.954003323,0.741596388,0.621655541,0.942819619,VASC
ISIC_0033991,129.0032,117.1633,192.0367,8.6312,11.6724,3.6912,0.360146855,0.032715443,4.444599836,1.706674229,66.54418222,348.8680869,460.4047911,97.87746981,631.447126,128.6642136,36.70969881,0.813752652,0.664271604,0.96401458,0.771858901,0.649815573,0.954965256,VASC
ISIC_0024904,156.751,143.4006,181.484,15.3325,16.3986,17.6467,0.20109296,0.035049762,5.097090527,5.367173785,179.317349,645.6065896,577.225437,312.7168935,1111.543534,781.8914093,643.7631404,1.017018211,0.700456252,0.849090236,0.958320564,0.780963565,0.847119201,VASC
ISIC_0026349,170.8518,132.9484,216.9618,8.6491,17.4974,10.8794,0.388069467,0.015880932,4.415394638,1.757302855,131.4033007,217.8911258,359.0958267,152.382909,663.8471413,240.1212805,161.0203744,0.966426782,0.951938825,0.929448423,0.890594373,0.737250203,0.907536281,VASC
ISIC_0032919,181.2187,143.6257,207.142,10.2469,13.1285,7.3027,0.378936925,0.058768365,4.289996868,2.416689199,47.37344327,411.123389,484.474449,251.3778409,636.9838868,330.2534246,201.2355055,0.965275024,0.908427518,0.943019887,0.868520832,0.761534332,0.898323091,VASC
ISIC_0026068,146.9282,120.8989,222.4448,12.804,18.8332,5.8076,0.419977997,0.042845743,4.007261043,1.635734499,50.49064219,475.3096126,811.5873932,243.1890846,1442.594349,423.6244882,140.5313666,0.787226931,0.436560528,0.920322352,0.778612178,0.527247528,0.929169379,VASC
ISIC_0031065,124.0362,102.978,195.2779,7.4324,10.9095,6.0339,0.361683884,0.035874439,4.02314866,2.621968884,94.93670243,204.9614109,364.5271191,147.3176434,740.7166903,289.9171994,141.3306667,0.856356281,0.517185692,0.903199918,0.820515748,0.568118335,0.913227196,VASC
ISIC_0031996,140.0327,124.9802,168.8503,8.3682,11.1968,13.2638,0.33927955,0.018887561,4.906075029,1.556837172,96.23583572,347.8574804,415.4686238,374.6143828,530.8821811,480.9087661,576.5834805,0.910228851,0.853935215,0.850505598,0.806029178,0.673963768,0.760860806,VASC
ISIC_0025606,109.2267,77.9607,173.5009,6.7603,10.7002,7.6238,0.267804624,0.035584114,4.861119429,2.715595518,97.17694775,216.6811578,305.990794,226.3098742,560.9722986,343.1089286,311.4771232,0.873480084,0.541601279,0.868932838,0.845771102,0.566179863,0.878158901,VASC
ISIC_0025707,139.9749,116.5744,209.2824,9.9502,11.8446,4.8016,0.361002087,0.042847343,4.192479226,2.448994893,71.41813497,345.8427527,537.693148,179.7790116,904.3164346,297.4777959,116.8350781,0.82798002,0.543874744,0.911159246,0.80883784,0.612318852,0.936410494,VASC
ISIC_0033817,170.9146,146.4765,196.318,10.9945,12.3347,9.1389,0.187529126,0.067110483,5.416239501,20.70261424,146.0507386,1069.943542,1206.255205,545.8409104,1410.595787,644.5954812,344.5019067,0.903351925,0.847760594,0.925101515,0.856649123,0.77575026,0.90793964,VASC
ISIC_0024662,141.3663,103.6323,216.7947,12.7719,14.1158,9.6912,0.334553559,0.017725481,4.611326758,1.654835734,121.2979039,324.1835735,391.8934561,363.5507823,599.4840377,492.9208196,483.2980534,0.790422586,0.410924584,0.8346871,0.773208582,0.470073694,0.815009812,VASC
ISIC_0032538,119.7888,109.2081,162.5768,14.5006,15.8148,14.18,0.240982033,0.041762875,4.540253547,5.454306287,150.0065866,1425.708238,1361.026953,1801.916729,1413.69842,1827.478885,2616.449786,0.56903625,0.431903591,0.401378262,0.738102342,0.659161282,0.733668854,VASC
ISIC_0032866,140.46,101.2988,166.2515,9.1433,9.9315,7.9959,0.300134407,0.022426537,4.532919833,3.661069292,183.9272877,292.0570961,283.2584875,151.4221718,326.624052,175.6204239,128.6550393,1.027178879,1.005432498,0.973647825,0.908927955,0.832968135,0.914424711,VASC
ISIC_0025628,122.6133,96.546,193.1729,8.6066,12.4854,5.9502,0.39856711,0.039788998,4.348498787,1.793435615,53.18221784,272.8914778,454.1590305,230.7678898,832.4975694,408.6121491,234.8622974,0.832304594,0.51763878,0.889798002,0.786836425,0.492098178,0.880342798,VASC
ISIC_0032057,138.3547,115.0127,211.9314,9.8381,14.5268,7.4113,0.385712682,0.032958602,4.302163208,1.720435928,65.60313727,414.2243078,699.5313818,371.2630816,1253.91168,636.9292793,375.8336537,0.793271442,0.429647657,0.845495735,0.745578885,0.455725692,0.85704951,VASC
ISIC_0031197,173.7215,138.4546,197.6145,14.7025,18.7244,8.5625,0.405417036,0.028215341,4.545892147,1.21267311,50.8642526,861.6222476,975.9589683,227.9608469,1260.737007,322.4179276,110.5559466,1.011979498,0.907462473,0.968213029,0.765677547,0.554526885,0.905480206,VASC
ISIC_0025197,142.5885,142.7193,221.9964,15.3127,14.4153,7.6365,0.404380735,0.044371197,4.287464629,1.899719707,50.12956807,1426.364893,1549.118113,651.214477,1698.40912,710.0778454,308.5511843,0.532481819,0.444013883,0.886032661,0.538162904,0.503683841,0.866489062,VASC
ISIC_0027385,153.7563,138.8365,171.2219,14.6988,18.4887,15.3141,0.370506725,0.058246597,3.834261663,3.204916503,69.10922125,1047.98574,1264.329238,946.466104,1687.38161,1274.756682,1077.787894,0.757696174,0.577231534,0.696433282,0.728369003,0.636182371,0.763351779,VASC
ISIC_0030070,179.011,153.5495,194.0544,21.4938,18.344,9.8044,0.396506014,0.066269236,4.375205855,1.454062438,27.25200227,2612.419684,2607.965995,1637.99027,2668.601631,1715.742357,1206.845113,0.561664688,0.387092862,0.676770642,0.514220006,0.446808699,0.728562412,VASC
ISIC_0033749,156.6225,133.7431,143.4784,19.1048,17.5553,20.841,0.313710833,0.04743705,4.153253627,4.266563004,102.97446,2707.987946,2268.867976,2461.816412,1919.627902,2086.183335,2307.729913,0.357125727,0.378295382,0.343282445,0.482746791,0.504911021,0.501510618,VASC
ISIC_0032409,142.6079,117.6731,214.3265,12.0957,16.172,7.7762,0.397607023,0.02815417,4.40912945,1.505644315,64.77751117,559.4426208,773.3082313,580.0681874,1168.296626,779.08356,685.0413354,0.763022954,0.48309917,0.794044162,0.683932316,0.376484107,0.795965965,VASC
ISIC_0025321,162.8285,133.6812,155.155,20.1982,18.3569,16.2015,0.352080968,0.083349562,4.480754305,2.422471502,33.51963149,1535.269166,1719.55189,1622.433405,2113.822821,2031.274092,2084.120714,0.828047438,0.570186619,0.540297676,0.697502556,0.48062856,0.547790737,VASC
ISIC_0026490,116.6847,90.4939,187.9779,8.2043,11.2699,5.12,0.335355735,0.035068133,4.819423923,1.61384411,55.59120132,270.5791108,427.6269844,185.2566263,747.6780941,302.4977517,148.6834387,0.818169016,0.432829478,0.917363212,0.759913722,0.449816314,0.901175872,VASC
ISIC_0025596,144.0122,118.4209,195.9496,14.5851,15.3163,7.9353,0.414086621,0.041779364,4.533959227,0.735772622,22.35703042,591.8418969,819.8316096,472.5782537,1208.877223,669.8378951,414.2542532,0.767514788,0.499499737,0.846133289,0.680308668,0.435072376,0.816265369,VASC
ISIC_0033450,120.6646,97.2237,163.548,13.9299,15.6417,15.4389,0.361726209,0.022459505,4.495249813,2.003302519,106.0194567,1512.283608,1212.697095,1430.242748,1145.591414,1207.433059,2002.185975,1.03409308,0.826185719,0.91871737,0.755081646,0.545257443,0.76225374,VASC
ISIC_0031346,141.9304,109.2661,174.1198,9.6199,13.1332,5.707,0.396434618,0.118217909,4.454310719,1.985318321,18.54913173,447.496958,607.1781277,201.5206666,888.9542902,295.583555,127.171805,0.799160607,0.519112713,0.901098125,0.791966511,0.619662548,0.918646446,VASC
ISIC_0033254,148.1829,114.5112,191.7422,17.2326,16.653,18.4025,0.383063384,0.016025566,4.391366901,1.898571273,140.6327386,2125.066669,1629.835946,1848.618626,1439.127868,1500.830524,2640.303474,1.047456632,0.915592294,0.942184697,0.824748629,0.63140291,0.791963716,VASC
ISIC_0030275,177.9847,176.558,197.9672,21.75,25.4916,24.546,0.281576886,0.062298791,4.955046965,4.319439942,67.29809868,4018.103961,4119.594041,4344.274341,4379.725186,4580.32308,5113.43326,0.480498247,0.407860489,0.41163395,0.453698029,0.384051394,0.39171869,VASC
ISIC_0031093,188.1824,157.995,214.2999,15.2935,18.6128,4.579,0.371679207,0.070109091,4.176958352,2.165146911,39.39497389,2022.601038,2618.038487,546.3489217,3434.594252,720.4343511,163.7306271,0.62441009,0.274204565,0.901459696,0.698887374,0.536680582,0.925457693,VASC
ISIC_0030882,147.6368,124.2035,163.313,11.2324,15.166,14.3671,0.309264666,0.030627801,3.978915256,4.104046743,169.2078846,908.1068456,1012.997162,769.9084101,1273.447833,965.6411406,898.8300503,0.82759837,0.689769802,0.752376926,0.735826829,0.642828124,0.771708909,VASC
ISIC_0027210,127.7746,130.4008,168.9941,13.9686,19.1016,12.0654,0.442231628,0.070650264,3.893565192,2.0284541,35.365025,1583.5182,1966.641125,1953.881386,2647.232528,2440.016491,2552.722784,0.7294507,0.383047175,0.687000332,0.598558346,0.444524757,0.626924224,VASC
ISIC_0024706,153.9533,119.1637,235.6676,13.6712,19.5087,5.9691,0.353876405,0.032802789,3.688817379,3.621993432,145.318939,852.8342353,1172.232671,381.0996726,1654.506458,528.8941349,188.1532027,0.744520537,0.352072826,0.929101734,0.779428185,0.542267936,0.934747044,VASC
ISIC_0029514,196.4318,160.6568,183.5894,12.5764,15.7694,15.2554,0.273750991,0.077764597,4.487243475,5.988513682,75.16332795,356.6976503,462.8545226,318.3601658,701.4775148,508.189649,407.9691194,0.911422022,0.79020306,0.858291169,0.912108571,0.826607589,0.874346908,VASC
ISIC_0029404,172.0358,169.0382,198.2205,21.1823,25.0699,23.4057,0.335520198,0.051000556,4.795439898,2.109451276,46.76062078,4128.736092,4143.919606,4627.95596,4325.645907,4782.004713,5589.071308,0.377260196,0.310850422,0.324290727,0.389177024,0.319139244,0.330872692,VASC
ISIC_0032775,130.6416,118.659,174.5573,16.3837,13.075,19.658,0.19918452,0.025843077,5.351597871,12.40430785,318.5195253,1832.744879,1570.920041,2155.087686,1568.186797,2005.245574,3680.22641,0.514811963,0.47603671,0.364905309,0.638806649,0.544608396,0.5282003,VASC
ISIC_0028163,151.2658,118.0197,189.3936,16.7537,15.9587,6.5008,0.29625365,0.053939061,5.005252715,1.889484127,43.03502794,2463.372693,1829.829391,266.3999577,1414.867701,213.917356,46.63268006,0.348299311,0.350531563,0.962625353,0.499218111,0.455349268,0.952630495,VASC
ISIC_0025677,130.8344,112.7809,204.9525,8.4683,12.1874,5.1204,0.345152302,0.042020476,4.500660184,2.050178033,60.21939258,352.5232812,603.7744409,168.1274305,1104.48453,301.2957848,96.23574842,0.802942761,0.421092479,0.927221792,0.757859342,0.497241682,0.926542296,VASC
ISIC_0025425,130.5039,107.4335,222.2117,10.1393,13.9119,5.8528,0.330633699,0.055537512,4.854116772,1.282448816,29.44832129,431.435409,667.9995885,268.1510568,1130.713379,400.5849821,203.6330765,0.791679856,0.442972504,0.91800713,0.767318986,0.528683772,0.924179546,VASC
ISIC_0026876,154.8348,133.8153,185.4883,8.0683,12.0555,4.7616,0.241074193,0.026800485,4.477171425,6.073098705,249.9420327,260.6118079,405.8062863,109.7916747,673.0855062,185.455673,69.28562465,0.868791637,0.70464721,0.944229853,0.909794398,0.802878848,0.959708286,VASC
ISIC_0025599,168.5699,126.6591,182.5808,12.876,13.6238,6.769,0.400024737,0.033980583,4.204693807,1.329133301,52.78135666,479.540139,523.1646404,228.5138845,635.3767915,277.3328323,132.0442276,0.933569001,0.786212627,0.931000672,0.795987577,0.685940338,0.894719472,VASC
ISIC_0032745,164.8076,145.3942,163.8122,18.2473,17.1044,19.0809,0.19827474,0.043747545,5.126506896,9.875654105,185.9341079,1150.909289,1138.815921,1161.738485,1230.535955,1297.901854,1579.651538,0.885787597,0.88341329,0.833933119,0.886077696,0.830384044,0.784354027,VASC
ISIC_0024402,213.6589,167.1882,215.7052,8.9168,18.081,4.0494,0.426598603,0.048907304,4.355007176,1.032893875,26.49986778,505.6466075,1000.918728,167.402725,2106.559742,348.4483953,74.22798366,0.889263777,0.565979965,0.939055356,0.827360663,0.552541282,0.943154583,VASC
ISIC_0031103,126.6227,105.3982,205.7309,9.2757,14.9357,5.9032,0.438470986,0.033779477,4.371134021,0.842812775,31.35929169,235.9534779,477.0533457,174.4941755,1085.694356,385.3359921,154.6982498,0.836912462,0.430987021,0.912590618,0.780819961,0.410184746,0.895112319,VASC
ISIC_0025244,140.8181,115.6088,203.4473,12.2068,14.6876,4.5428,0.291746364,0.036238294,4.659719371,3.293577435,105.5789569,329.2859108,462.2105093,94.90562571,703.0724994,131.3943242,43.2876858,0.799520029,0.579077637,0.959527182,0.825932923,0.707345479,0.966038733,VASC
ISIC_0027790,128.6509,114.2016,175.2737,7.704,6.3372,11.5847,0.133351993,0.046306204,5.647821477,15.40758275,263.5365847,585.3058453,463.3234685,601.6013061,862.0371963,505.1115317,750.3864495,0.981857081,0.626558879,0.980833483,0.997789762,0.709482202,0.961739454,VASC
ISIC_0031201,161.9129,140.6565,202.2471,6.9914,11.2211,5.6705,0.38383625,0.030928438,4.502983899,1.473749562,57.93554199,180.6773246,409.5252273,140.5777374,1045.621287,346.8337498,132.0591358,0.898593316,0.637895155,0.930521911,0.873189792,0.613023996,0.903786452,VASC
ISIC_0033349,153.4404,114.0318,178.098,9.4002,11.127,7.0207,0.318721452,0.031078431,4.517406947,2.769949375,106.692002,400.6307889,414.3622675,233.5922059,483.4593431,271.5165018,188.8508893,1.002034772,0.961355335,0.955885497,0.870454491,0.77098957,0.892266617,VASC
ISIC_0033969,131.8937,117.8713,157.8449,15.9576,16.5969,19.7443,0.404005995,0.031984205,4.095037127,2.96030634,99.59256454,1435.697702,1320.727016,1784.826035,1288.340301,1759.117182,2479.591444,0.848855762,0.677272648,0.61012345,0.578921272,0.46795684,0.417940347,VASC
ISIC_0026313,124.6895,120.0998,174.5242,13.9508,10.7293,6.9129,0.294140206,0.040901077,4.597201203,2.605711384,82.15332645,549.2960957,445.3983879,273.8513117,489.2952625,308.1575756,206.3778165,1.003438093,0.821076091,0.918245481,0.869079851,0.784602876,0.906385829,DF
ISIC_0025373,163.1719,148.4084,206.6477,14.3611,12.7149,8.9903,0.260078749,0.026979366,5.27228225,1.962181891,92.08465681,601.1230122,555.4057995,383.243233,569.8190111,388.303421,273.0684045,0.95421272,0.869147826,0.948081145,0.758728636,0.735876395,0.865436037,DF
ISIC_0032642,121.9477,117.4062,162.9283,11.4194,10.3129,8.3481,0.288049558,0.032298969,4.850219403,3.562996194,117.8760906,431.9175877,383.3009067,270.3973983,389.4103871,287.1204963,241.158994,0.974977555,0.941990276,0.919826586,0.803191995,0.778554706,0.873635953,DF
ISIC_0030011,149.2911,145.1387,219.1307,13.7454,10.4069,7.3721,0.236487229,0.062190504,4.642127104,6.083266567,104.3432715,490.2697438,334.1952999,271.3886407,298.1273648,206.6039476,174.4340397,0.885246742,0.910433209,0.954740343,0.89434705,0.881646119,0.958121078,DF
ISIC_0027745,165.4948,158.8196,240.4418,12.2781,12.8969,5.9048,0.234368388,0.019981672,4.71654176,4.207607164,268.1041067,285.4394914,265.8944482,115.7441902,309.1618613,124.6107406,75.72065383,1.145758815,1.168574029,1.03369102,1.002644803,0.975009079,0.998364979,DF
